DEPINS,BKCLASS,SCMTGBK,REPDTE,DEPDOM,ASSET,DEP,NAME,SC,DEPUNINS,SCUST,CHBAL,CERT,LNLSNET,BRO,ID,INSFDIC,INSDIF,cash_ratio,treasury_ratio,size_bin
116504,NM,7564.0,20241231,205331,245660,205331,SIGNATURE BANK OF GEORGIA,26361,88967,0,17730,58103,189560,0.0,58103_20241231,1,1,0.08634838382903702,0.08634838382903702,<1bn
131264,NM,0.0,20241231,174542,211678,174542,RIVERLAND BANK,7461,44515,6640,8636,58106,188740,11473.0,58106_20241231,1,1,0.04947806258665536,0.08752048217620974,<1bn
267457,SM,24359.0,20241231,385007,415456,385007,NOBLEBANK&TRUST,111793,118275,0,21082,58111,249027,0.0,58111_20241231,1,1,0.05475744596851486,0.05475744596851486,<1bn
317698,NM,0.0,20241231,558273,652253,558273,FLAGSHIP BANK,10992,240873,10992,100036,58113,520081,0.0,58113_20241231,1,1,0.17918831826006273,0.1988776100581615,<1bn
371035,NM,39472.0,20241231,404462,480020,404462,BANK OF BELLEVILLE,82593,34206,0,14289,58114,353234,48716.0,58114_20241231,1,1,0.03532841156894838,0.03532841156894838,<1bn
1796855,SM,12765.0,20241231,2512248,2828640,2512248,OAKSTAR BANK,95804,720251,44588,64227,58115,2476687,126928.0,58115_20241231,1,1,0.025565549261060215,0.043313797045514614,1-10bn
350628,NM,3089.0,20241231,689899,878125,689899,TRIAD BANK,35365,339708,26278,98857,58121,716517,88293.0,58121_20241231,1,1,0.1432919891172476,0.18138162252735546,<1bn
1178661,N,310406.0,20241231,1654856,1872429,1654856,ESQUIRE BANK NATIONAL ASSN,310406,476220,0,126329,58140,1371720,0.0,58140_20241231,1,1,0.07633836418395316,0.07633836418395316,1-10bn
298135,NM,0.0,20241231,303755,365543,303755,MILESTONE BANK,2438,8742,0,30560,58148,325252,289932.0,58148_20241231,1,1,0.10060739740909615,0.10060739740909615,<1bn
102694,N,12454.0,20241231,123174,148148,123174,CENTRUST BANK NATIONAL ASSN,20064,21677,0,1588,58158,106176,6007.0,58158_20241231,1,1,0.012892331173786676,0.012892331173786676,<1bn
213038,NM,6500.0,20241231,297654,357463,297654,BANK OF LEXINGTON INC,12446,88199,3991,36007,58164,285311,70515.0,58164_20241231,1,1,0.12096931336383855,0.1343774987065519,<1bn
504077,NM,31493.0,20241231,830124,940487,830124,BELMONT BANK&TRUST CO,151364,328266,520,57192,58165,706289,131014.0,58165_20241231,1,1,0.06889573124015208,0.06952214367973941,<1bn
20605544,NM,445687.0,20241231,21456380,30036479,21456380,SALLIE MAE BANK,1933226,1313606,915744,4870515,58177,20959551,9476201.0,58177_20241231,1,1,0.22699611956909788,0.2696754531752327,10-100bn
2096469,NM,6387.0,20241231,2761567,3578664,2761567,METRO CITY BANK,27691,666447,0,213308,58181,3141966,721764.0,58181_20241231,1,1,0.07724165301801478,0.07724165301801478,1-10bn
252805,NM,73437.0,20241231,360212,466724,360212,MERCHANTS COMMERCIAL BANK,237884,107674,0,24175,58184,184448,99304.0,58184_20241231,1,1,0.06711325552730059,0.06711325552730059,<1bn
250,N,0.0,20241231,500,56496,500,HSBC TRUST CO DELAWARE NA,0,250,0,54825,58188,0,0.0,58188_20241231,1,1,109.65,109.65,<1bn
331745,SM,16131.0,20241231,410745,478342,410745,FIRST VISION BANK OF TN,30891,81280,1475,135968,58201,290295,16865.0,58201_20241231,1,1,0.331027766619192,0.3346188024199929,<1bn
349643,NM,0.0,20241231,562409,660047,562409,NEWBANK,0,222507,0,272296,58203,376077,0.0,58203_20241231,1,1,0.4841601041235115,0.4841601041235115,<1bn
451546,NM,19654.0,20241231,682256,769707,682256,FIRST FREEDOM BANK,33298,231539,0,107427,58208,588189,76180.0,58208_20241231,1,1,0.15745849065453438,0.15745849065453438,<1bn
2972195,NM,245792.0,20241231,4105755,5058241,4105755,BRIDGEWATER BANK,768247,1137654,167748,233117,58210,3809436,825753.0,58210_20241231,1,1,0.05677810780234086,0.0976349051514277,1-10bn
89825,NM,11323.0,20241231,124897,165301,124897,TOWN CENTER BANK,21291,35483,8834,18419,58214,116640,0.0,58214_20241231,1,1,0.14747351817897947,0.21820379993114325,<1bn
500,N,0.0,20241231,1000,8163,1000,BMO HARRIS CENTRAL NA,0,500,0,7777,58216,0,0.0,58216_20241231,1,1,7.777,7.777,<1bn
184895,SM,55667.0,20241231,351309,432854,351309,FIRST PACIFIC BANK,102123,166618,0,4709,58218,274204,32126.0,58218_20241231,1,1,0.01340415417766126,0.01340415417766126,<1bn
292911,NM,31001.0,20241231,354026,386571,354026,HERITAGE BANK&TRUST,39015,62542,0,23157,58220,295740,7469.0,58220_20241231,1,1,0.06541045007993763,0.06541045007993763,<1bn
387060,N,155473.0,20241231,653787,734914,653787,COLUMN NATIONAL ASSN,215771,267875,0,243468,58224,212904,93911.0,58224_20241231,1,1,0.3723965144611318,0.3723965144611318,<1bn
3709369,NM,456720.0,20241231,6528440,7857099,6528440,B1BANK,893549,2823911,16675,329490,58228,5927276,533101.0,58228_20241231,1,1,0.05046994381506149,0.053024152783819715,1-10bn
154223,NM,8877.0,20241231,195192,223627,195192,FIRST MO STB OF CAPE COUNTY,12790,41765,0,12285,58230,185399,9115.0,58230_20241231,1,1,0.06293803024714127,0.06293803024714127,<1bn
234163,NM,5319.0,20241231,327724,411721,327724,PACIFIC ALLIANCE BANK,23119,96783,0,61961,58234,296285,24092.0,58234_20241231,1,1,0.1890645787308833,0.1890645787308833,<1bn
857422,NM,49680.0,20241231,1118278,1317140,1118278,PROVIDENCE BANK,114048,263306,4881,24157,58239,1119132,198065.0,58239_20241231,1,1,0.02160196301814039,0.02596670953018838,1-10bn
1083686,SM,128759.0,20241231,1898800,2231502,1898800,JOHN MARSHALL BANK,222266,816671,33140,122469,58243,1853458,276393.0,58243_20241231,1,1,0.06449810406572572,0.08195123235727828,1-10bn
1783194,NM,453399.0,20241231,3068383,3581063,3068383,RIVER BANK&TRUST,732922,1287077,84664,122961,58255,2461545,0.0,58255_20241231,1,1,0.040073550140253024,0.06766593349004997,1-10bn
498453,NM,11668.0,20241231,569364,692001,569364,DR BANK,44102,71221,0,24467,58257,581232,81476.0,58257_20241231,1,1,0.04297250967746468,0.04297250967746468,<1bn
640811,N,22048.0,20241231,802444,970572,802444,FIRST NB OF MICHIGAN,169931,162521,17206,20536,58259,735879,176233.0,58259_20241231,1,1,0.02559181699906785,0.04703381170524049,<1bn
171791,NM,14861.0,20241231,198333,260184,198333,GLOBAL BANK,14861,27743,0,28669,58263,203784,8001.0,58263_20241231,1,1,0.1445498227728114,0.1445498227728114,<1bn
660359,NM,328101.0,20241231,1859278,2177713,1859278,SIGNATURE BANK,392477,1198979,0,533758,58264,1199494,49735.0,58264_20241231,1,1,0.28707810236016346,0.28707810236016346,1-10bn
110996,NM,18039.0,20241231,250312,282511,250312,REPUBLIC BANK OF ARIZONA,42586,139446,1974,8575,58271,220303,5.0,58271_20241231,1,1,0.03425724695579916,0.042143405030521906,<1bn
331182,NM,28871.0,20241231,548371,602580,548371,RIVER VALLEY COMMUNITY BANK,187849,217330,0,37951,58276,346087,14967.0,58276_20241231,1,1,0.06920679612889814,0.06920679612889814,<1bn
341747,NM,54331.0,20241231,491921,536288,491921,GOLDEN VALLEY BANK,180542,150658,27071,88481,58278,243562,0.0,58278_20241231,1,1,0.17986831218833918,0.23489950622152744,<1bn
707090,NM,111325.0,20241231,1120751,1278701,1120751,AMERICAN RIVIERA BANK,219476,416889,1420,20948,58281,978369,1.0,58281_20241231,1,1,0.018691038419773882,0.019958045988805722,1-10bn
88007,NM,45428.0,20241231,136958,152247,136958,EAGLE BANK,55523,48962,0,2571,58282,88665,35987.0,58282_20241231,1,1,0.0187721783320434,0.0187721783320434,<1bn
233258,NM,13063.0,20241231,324168,355950,324168,RIVER CITY BANK,37682,91173,10848,42073,58289,258951,0.0,58289_20241231,1,1,0.1297876409762839,0.16325177068680438,<1bn
1099623,NM,135745.0,20241231,2137926,2424211,2137926,CALPRIVATE BANK,145238,1040650,4973,167707,58291,2060891,239869.0,58291_20241231,1,1,0.07844378149664676,0.08076986761936568,1-10bn
477930,NM,89557.0,20241231,732232,846847,732232,PINNACLE BANK,113165,254791,4970,101022,58297,589181,27630.0,58297_20241231,1,1,0.13796447027717992,0.14475193654470167,<1bn
238951,NM,15143.0,20241231,353598,408648,353598,TABLE ROCK COMMUNITY BANK,56762,115428,0,38390,58300,281409,5000.0,58300_20241231,1,1,0.10856961860644009,0.10856961860644009,<1bn
22018369,SB,15824874.0,20241231,22309241,23604950,22309241,AMERIPRISE BANK FSB,19404866,291582,0,2536938,58303,1315900,0.0,58303_20241231,1,1,0.1137169121979542,0.1137169121979542,10-100bn
377523,NM,1010.0,20241231,636902,808778,636902,FIRST BANK OF GREENWICH,10656,260218,0,69790,58307,694108,94828.0,58307_20241231,1,1,0.10957729760622513,0.10957729760622513,<1bn
1120440,NM,266363.0,20241231,2212720,2798413,2212720,AMERICAN MOMENTUM BANK,291661,1092593,0,320494,58309,1950169,0.0,58309_20241231,1,1,0.14484164286489026,0.14484164286489026,1-10bn
678050,NM,23629.0,20241231,1228307,1395867,1228307,US METRO BANK,49435,560500,0,149539,58310,1162279,82177.0,58310_20241231,1,1,0.12174399396893448,0.12174399396893448,1-10bn
253059,NM,9929.0,20241231,311779,391069,311779,COMMUNITY BANK DELAWARE,16352,59435,0,11272,58311,333080,12859.0,58311_20241231,1,1,0.03615381407984502,0.03615381407984502,<1bn
1878988,N,529998.0,20241231,2545661,2879310,2545661,OLD PLANK TRAIL CMTY BANK NA,563366,668612,0,70549,58314,2127813,250000.0,58314_20241231,1,1,0.02771343081423646,0.02771343081423646,1-10bn
1611905,N,273730.0,20241231,2346821,2719172,2346821,INVESTAR BANK NATIONAL ASSN,374231,737618,5993,27847,58316,2098363,293053.0,58316_20241231,1,1,0.01186583893701309,0.014419506217133731,1-10bn
170299,NM,17621.0,20241231,236295,262343,236295,RIVERBANK,26063,73294,0,13665,58322,217356,20405.0,58322_20241231,1,1,0.057830254554687995,0.057830254554687995,<1bn
114075,NM,0.0,20241231,144238,167474,144238,LONE STAR BANK,0,30558,0,19917,58324,144247,3002.0,58324_20241231,1,1,0.13808427737489426,0.13808427737489426,<1bn
370410,NM,13292.0,20241231,633898,803067,633898,MOUNTAIN PACIFIC BANK,21020,222376,0,120075,58341,631138,33961.0,58341_20241231,1,1,0.18942321950850136,0.18942321950850136,<1bn
372340,NM,0.0,20241231,515623,654643,515623,MILLENNIUM BANK,35289,144156,35289,108514,58348,473540,446.0,58348_20241231,1,1,0.2104522102388761,0.2788917484286,<1bn
254647,NM,63237.0,20241231,325695,377356,325695,SOUTHERN INDEPENDENT BANK,151564,71846,0,18445,58357,160095,0.0,58357_20241231,1,1,0.05663273921920815,0.05663273921920815,<1bn
156592,NM,17178.0,20241231,166053,209379,166053,UNITED REPUBLIC BANK,20506,9802,900,7347,58359,157382,54660.0,58359_20241231,1,1,0.044244909757727956,0.0496648660367473,<1bn
236269,NM,8060.0,20241231,324715,463255,324715,HYPERION BANK,17373,88660,5062,35540,58371,388960,56432.0,58371_20241231,1,1,0.10944982523135673,0.12503888024883358,<1bn
1550008,NM,89743.0,20241231,2142805,2401362,2142805,PIEDMONT BANK,104454,600370,0,112325,58374,2071161,303793.0,58374_20241231,1,1,0.052419608877149346,0.052419608877149346,1-10bn
162918,NM,18251.0,20241231,278737,343256,278737,CENTRAL BANK,25963,115821,0,8778,58377,293074,19153.0,58377_20241231,1,1,0.03149205164725171,0.03149205164725171,<1bn
253553,SM,71404.0,20241231,482042,531594,482042,JONAH BANK OF WYOMING,76536,228517,0,86848,58396,342489,0.0,58396_20241231,1,1,0.18016687342596704,0.18016687342596704,<1bn
310574,NM,1229.0,20241231,444736,524360,444736,MEGA BANK,12986,134774,995,79549,58401,411571,0.0,58401_20241231,1,1,0.17886791264930205,0.1811051949920852,<1bn
197674,N,285.0,20241231,307692,444456,307692,GOLDWATER BANK N A,12211,110895,0,10096,58405,396510,12568.0,58405_20241231,1,1,0.032812032812032814,0.032812032812032814,<1bn
312971,SM,0.0,20241231,439876,522138,439876,UNIBANK,44764,127659,0,61685,58407,386148,66290.0,58407_20241231,1,1,0.14023270194327492,0.14023270194327492,<1bn
4618950,NM,959203.0,20241231,6233867,8267418,6233867,CROSS RIVER BANK,1297087,1648092,0,713685,58410,5771432,3271735.0,58410_20241231,1,1,0.11448511814576731,0.11448511814576731,1-10bn
269125,SM,22757.0,20241231,584869,657922,584869,CORNERSTONE COMMUNITY BANK,87492,316371,0,29915,58411,492699,48521.0,58411_20241231,1,1,0.05114820583754653,0.05114820583754653,<1bn
80390,N,543.0,20241231,151948,181254,151948,EMBASSY NATIONAL BANK,19355,71691,18812,10611,58413,141192,26029.0,58413_20241231,1,1,0.0698331007976413,0.1936386132097823,<1bn
84890,NM,50399.0,20241231,136528,141679,136528,COMMUNITY BK PLEASANT HILL,76902,51707,0,17273,58423,39657,0.0,58423_20241231,1,1,0.12651617250673855,0.12651617250673855,<1bn
921209,NM,33988.0,20241231,1283705,1492029,1283705,ALMA BANK,48061,363483,0,118166,58424,1272091,221071.0,58424_20241231,1,1,0.0920507437456425,0.0920507437456425,1-10bn
41108,N,8051.0,20241231,55990,68609,55990,WEST VALLEY NATIONAL BANK,8551,14938,0,1410,58426,56780,0.0,58426_20241231,1,1,0.025183068405072333,0.025183068405072333,<1bn
178928,NM,43227.0,20241231,238424,342215,238424,LEWIS&CLARK BANK,136911,59646,57220,26072,58428,149872,0.0,58428_20241231,1,1,0.10935140757641848,0.34934402576921786,<1bn
1010503,N,152757.0,20241231,1498473,1688520,1498473,WATERFORD BANK N A,298007,490137,6753,37072,58433,1288866,254296.0,58433_20241231,1,1,0.024739851835835547,0.029246439542120545,1-10bn
106078,NM,14977.0,20241231,204081,281264,204081,FIRST SECURITY BANK OF NV,44886,98052,0,34068,58443,191498,25038.0,58443_20241231,1,1,0.16693371749452424,0.16693371749452424,<1bn
334703,SM,71633.0,20241231,592092,649613,592092,COMMENCEMENT BANK,90055,259916,0,58321,58446,461729,0.0,58446_20241231,1,1,0.09849989528654331,0.09849989528654331,<1bn
120960,N,36544.0,20241231,175075,196327,175075,TEXAS ADVANTAGE CMTY BANK NA,60220,54482,0,15050,58450,92979,44981.0,58450_20241231,1,1,0.08596315864629445,0.08596315864629445,<1bn
13800410,SM,1278607.0,20241231,19166220,20969194,19166220,TRISTATE CAPITAL BANK,2237646,5441254,580280,3341352,58457,14830179,512418.0,58457_20241231,1,1,0.17433547147011774,0.20461165529770606,10-100bn
9606065,NM,2593774.0,20241231,14852910,17203997,14852910,HTLF BANK,4397748,5264328,7970,385013,58458,11058564,0.0,58458_20241231,1,1,0.02592172173668325,0.0264583169224078,10-100bn
2617665,SM,285516.0,20241231,4690708,5272446,4690708,SMARTBANK,608987,2077131,76226,373413,58463,3874913,211874.0,58463_20241231,1,1,0.07960695912003049,0.0958573844289604,1-10bn
443058,N,2804.0,20241231,620526,766977,620526,AMERICAN PLUS BANK N A,10898,179474,0,18189,58469,650571,49190.0,58469_20241231,1,1,0.029312228657622726,0.029312228657622726,<1bn
291350,NM,72448.0,20241231,353299,383892,353299,HOMETOWN BANK OF PA,106791,62327,7921,13797,58470,252691,0.0,58470_20241231,1,1,0.03905190787406701,0.061472010959555505,<1bn
720368,NM,157835.0,20241231,1063238,1153440,1063238,BANK OF CENTRAL FLORIDA,207330,343259,0,157531,58479,746312,197596.0,58479_20241231,1,1,0.1481615593122142,0.1481615593122142,1-10bn
1977163,NM,82528.0,20241231,3055896,3780346,3055896,FIRST BANK,124536,1081323,0,272657,58481,3106493,251145.0,58481_20241231,1,1,0.08922325890671672,0.08922325890671672,1-10bn
84880,NM,0.0,20241231,225678,253272,225678,BANK OF MONTANA,17,140832,0,157921,58482,90832,0.0,58482_20241231,1,1,0.6997624934641392,0.6997624934641392,<1bn
383048,SM,2787.0,20241231,1203172,1349018,1203172,PEGASUS BANK,132318,820309,127315,309893,58483,876974,0.0,58483_20241231,1,1,0.25756334090221517,0.3633794669423823,1-10bn
267184,NM,11394.0,20241231,358925,403810,358925,AUSTIN COUNTY STATE BANK,30592,92517,0,44058,58484,312729,32650.0,58484_20241231,1,1,0.12274987810823988,0.12274987810823988,<1bn
1893945,N,88653.0,20241231,3287093,4113577,3287093,FINEMARK NATIONAL BANK&TRUST,888247,1363071,78680,366785,58486,2668540,0.0,58486_20241231,1,1,0.11158339602804059,0.13551943921270254,1-10bn
1137324,NM,266233.0,20241231,1704092,1944646,1704092,BENEFICIAL STATE BANK,350290,569328,18652,260115,58490,1255014,268181.0,58490_20241231,1,1,0.15264140668461562,0.16358682512446512,1-10bn
163307,NM,15.0,20241231,270937,311367,270937,COMMUNITY VALLEY BANK,5881,107701,0,28472,58500,260222,15492.0,58500_20241231,1,1,0.10508716048380251,0.10508716048380251,<1bn
728019,N,33062.0,20241231,1132623,1384838,1132623,OLD DOMINION NATIONAL BANK,71230,405512,0,46173,58504,1171836,231842.0,58504_20241231,1,1,0.04076643331452743,0.04076643331452743,1-10bn
231542,NM,13337.0,20241231,308323,359803,308323,FIRST FARMBANK,49476,77455,0,7425,58508,281800,10032.0,58508_20241231,1,1,0.02408188814976502,0.02408188814976502,<1bn
509905,NM,32823.0,20241231,756869,897911,756869,FRONTIER BANK OF TEXAS,102761,248131,23297,52094,58509,703103,33398.0,58509_20241231,1,1,0.0688282912895098,0.09960904727238135,<1bn
205392,NM,19974.0,20241231,536382,636677,536382,PLATINUM BANK,60185,331494,14830,14104,58511,550456,19847.0,58511_20241231,1,1,0.02629469296135963,0.05394289890413921,<1bn
1470797,NM,191599.0,20241231,2033370,2340083,2033370,BANK OF PRINCETON,247332,577973,4839,33493,58513,1795218,44611.0,58513_20241231,1,1,0.0164716701829967,0.018851463334267744,1-10bn
110493,NM,24334.0,20241231,153725,169232,153725,COMMUNITY BANK,40058,43605,0,3869,58517,113908,0.0,58517_20241231,1,1,0.025168320052040984,0.025168320052040984,<1bn
185903,NM,16409.0,20241231,294404,337795,294404,GEORGIA PRIMARY BANK,50530,108864,6259,8400,58523,261846,9525.0,58523_20241231,1,1,0.028532221029605575,0.049792122389641445,<1bn
774646,N,9889.0,20241231,934747,1171127,934747,SOLERA NATIONAL BANK,322375,163357,28981,1725,58534,781840,193079.0,58534_20241231,1,1,0.0018454191348033211,0.03284953040769321,1-10bn
1645134,SB,201209.0,20241231,1729398,2054667,1729398,THINK MUTUAL BANK,492532,88716,53750,231381,58536,1222457,0.0,58536_20241231,1,1,0.13379279957534357,0.16487297892098868,1-10bn
131062,NM,316.0,20241231,303391,369306,303391,BANKFLORIDA,24279,172432,15308,27090,58537,285658,11.0,58537_20241231,1,1,0.08929071725924632,0.13974705907558232,<1bn
308581,NM,0.0,20241231,368300,463981,368300,GOLD COAST BANK,0,60645,0,104371,58556,341489,35737.0,58556_20241231,1,1,0.2833858267716535,0.2833858267716535,<1bn
1662387,NM,104609.0,20241231,2420879,2850032,2420879,SOUTHERN STATES BANK,220178,760141,8807,181154,58558,2198635,192997.0,58558_20241231,1,1,0.07482984486213479,0.07846777967837303,1-10bn
344604,SM,3988.0,20241231,433773,483160,433773,SELECT BANK,37833,89968,0,9366,58563,411405,12581.0,58563_20241231,1,1,0.02159193864071761,0.02159193864071761,<1bn
4997914,NM,919234.0,20241231,7256193,9047149,7256193,FLUSHING BANK,1547688,2269684,0,151572,58564,6775794,1308722.0,58564_20241231,1,1,0.020888639538667177,0.020888639538667177,1-10bn
1045826,NM,166952.0,20241231,2272472,2483111,2272472,TEXAS PARTNERS BANK,239075,1227632,9192,268510,58581,1900065,87293.0,58581_20241231,1,1,0.11815767146965947,0.12220260579668309,1-10bn
298377,NM,36919.0,20241231,370500,416750,370500,AMERICAN PRIDE BANK,39372,73028,0,9758,58584,294216,15008.0,58584_20241231,1,1,0.026337381916329283,0.026337381916329283,<1bn
22466,NM,4806.0,20241231,113453,125569,113453,TURTLE MOUNTAIN STATE BANK,6390,91211,1196,77774,58586,36662,0.0,58586_20241231,1,1,0.6855173507972464,0.6960591610622902,<1bn
200322,NM,4874.0,20241231,558443,663640,558443,PARTNERS BANK OF CALIFORNIA,199479,358642,194605,67277,58588,388972,38760.0,58588_20241231,1,1,0.12047245645482171,0.468950277826027,<1bn
241832,SM,45935.0,20241231,827993,955071,827993,NANO BANC,71032,586914,0,235328,58590,602392,35628.0,58590_20241231,1,1,0.28421496316997846,0.28421496316997846,<1bn
417934,N,8088.0,20241231,1275694,1401124,1275694,CHAIN BRIDGE BANK NA,659295,857807,320976,410739,58595,309089,0.0,58595_20241231,1,1,0.32197298098133253,0.5735819091412204,1-10bn
3398772,NM,288298.0,20241231,4153774,4652625,4153774,CARTER BANK&TRUST,728441,762937,0,131171,58596,3549226,196062.0,58596_20241231,1,1,0.031578752238325916,0.031578752238325916,1-10bn
127353,NM,3522.0,20241231,228954,264860,228954,PEOPLEFIRST BANK,19489,101884,496,58771,58597,169555,8814.0,58597_20241231,1,1,0.2566934842806852,0.25885985831215,<1bn
182508,NM,28942.0,20241231,241698,294568,241698,RELIANCE BANK,46177,60312,1375,9964,58602,230510,24538.0,58602_20241231,1,1,0.04122499979313027,0.046913917367955055,<1bn
285540,SM,29474.0,20241231,397926,461133,397926,VICTORY BANK,44642,112684,0,10678,58615,390720,20477.0,58615_20241231,1,1,0.02683413498992275,0.02683413498992275,<1bn
392934,NM,25247.0,20241231,703006,822932,703006,MRV BANKS,33534,311482,0,136385,58619,615048,113671.0,58619_20241231,1,1,0.1940026116420059,0.1940026116420059,<1bn
